<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2026.06.30	12:03:54.296			174225	2.00000000	88
2026.06.30	12:03:54.314			174220	5.00000000	88
2026.06.30	12:03:54.338			174225	1.00000000	88
2026.06.30	12:03:54.362			174225	2.00000000	88
2026.06.30	12:03:54.410			174220	3.00000000	88
2026.06.30	12:03:54.431			174220	7.00000000	88
2026.06.30	12:03:54.462			174225	1.00000000	88
2026.06.30	12:03:54.462	174220				2
2026.06.30	12:03:54.495		174225			4
2026.06.30	12:03:54.504			174220	2.00000000	88
2026.06.30	12:03:54.563			174220	20.00000000	88
2026.06.30	12:03:54.573			174225	1.00000000	56
2026.06.30	12:03:54.683			174220	2.00000000	88
2026.06.30	12:03:54.722			174225	6.00000000	56
2026.06.30	12:03:54.724			174220	1.00000000	88
2026.06.30	12:03:54.792			174225	2.00000000	56
2026.06.30	12:03:54.808			174225	2.00000000	56
2026.06.30	12:03:54.813			174225	1.00000000	56
2026.06.30	12:03:54.821			174225	1.00000000	56
2026.06.30	12:03:54.823			174225	1.00000000	56
2026.06.30	12:03:54.831			174225	18.00000000	56
2026.06.30	12:03:54.833			174230	2.00000000	56
2026.06.30	12:03:54.834	174230				2
2026.06.30	12:03:54.839		174235			4
2026.06.30	12:03:54.962			174230	2.00000000	88
2026.06.30	12:03:55.122			174235	1.00000000	56
2026.06.30	12:03:55.163			174235	1.00000000	56
2026.06.30	12:03:55.165			174235	1.00000000	56
2026.06.30	12:03:55.169			174230	2.00000000	88
2026.06.30	12:03:55.225			174230	1.00000000	88
2026.06.30	12:03:55.326			174230	31.00000000	88
2026.06.30	12:03:55.333			174230	1.00000000	88
2026.06.30	12:03:55.340			174230	1.00000000	88
2026.06.30	12:03:55.354			174230	1.00000000	88
2026.06.30	12:03:55.407			174225	12.00000000	88
2026.06.30	12:03:55.426			174230	1.00000000	88
2026.06.30	12:03:55.436			174230	1.00000000	88
2026.06.30	12:03:55.499			174230	28.00000000	88
2026.06.30	12:03:55.515			174225	2.00000000	88
2026.06.30	12:03:55.516	174220				2
2026.06.30	12:03:55.516		174230			4
2026.06.30	12:03:55.609			174225	1.00000000	120
2026.06.30	12:03:55.663			174230	1.00000000	56
2026.06.30	12:03:55.675			174225	1.00000000	120
2026.06.30	12:03:55.699			174225	5.00000000	120
2026.06.30	12:03:55.707			174230	6.00000000	56
2026.06.30	12:03:55.715			174230	5.00000000	56
2026.06.30	12:03:55.778			174230	27.00000000	56
2026.06.30	12:03:55.778			174235	1.00000000	56
2026.06.30	12:03:55.795			174230	5.00000000	56
2026.06.30	12:03:55.864			174230	1.00000000	56
2026.06.30	12:03:55.884			174230	1.00000000	56
2026.06.30	12:03:55.888			174230	1.00000000	56
2026.06.30	12:03:55.888	174225				2
2026.06.30	12:03:55.897			174230	11.00000000	56
2026.06.30	12:03:55.902			174230	1.00000000	56
2026.06.30	12:03:55.959			174230	1.00000000	56
2026.06.30	12:03:55.997			174225	5.00000000	88
2026.06.30	12:03:56.010			174230	29.00000000	56
2026.06.30	12:03:56.028			174230	3.00000000	56
2026.06.30	12:03:56.048			174230	2.00000000	56
2026.06.30	12:03:56.060			174230	1.00000000	56
2026.06.30	12:03:56.061			174225	26.00000000	88
2026.06.30	12:03:56.150			174220	4.00000000	88
2026.06.30	12:03:56.205			174225	3.00000000	88
2026.06.30	12:03:56.219			174225	1.00000000	88
2026.06.30	12:03:56.251			174230	6.00000000	56
2026.06.30	12:03:56.325			174235	1.00000000	56
2026.06.30	12:03:56.397			174230	1.00000000	56
2026.06.30	12:03:56.409			174230	1.00000000	56
2026.06.30	12:03:56.432			174235	22.00000000	56
2026.06.30	12:03:56.432			174235	12.00000000	56
2026.06.30	12:03:56.436			174235	1.00000000	56
2026.06.30	12:03:56.448			174240	4.00000000	56
2026.06.30	12:03:56.532			174235	1.00000000	56
2026.06.30	12:03:56.542			174240	2.00000000	56
2026.06.30	12:03:56.565			174235	1.00000000	56
2026.06.30	12:03:56.568			174235	1.00000000	56
2026.06.30	12:03:56.589	174235				2
2026.06.30	12:03:56.589		174240			4
2026.06.30	12:03:56.606			174240	1.00000000	56
2026.06.30	12:03:56.666			174235	2.00000000	88
2026.06.30	12:03:56.689			174235	1.00000000	88
2026.06.30	12:03:56.730			174240	4.00000000	56
2026.06.30	12:03:56.769			174235	30.00000000	88
2026.06.30	12:03:56.795			174240	7.00000000	56
2026.06.30	12:03:56.801			174235	1.00000000	88
2026.06.30	12:03:56.822			174240	1.00000000	56
2026.06.30	12:03:56.830			174240	1.00000000	56
2026.06.30	12:03:56.849			174235	26.00000000	88
2026.06.30	12:03:56.925			174235	1.00000000	88
2026.06.30	12:03:56.925			174235	1.00000000	88
2026.06.30	12:03:57.080			174240	2.00000000	56
2026.06.30	12:03:57.121			174240	18.00000000	56
2026.06.30	12:03:57.121			174240	3.00000000	56
2026.06.30	12:03:57.121			174245	7.00000000	56
2026.06.30	12:03:57.122			174240	7.00000000	56
2026.06.30	12:03:57.141			174245	1.00000000	56
2026.06.30	12:03:57.181			174240	3.00000000	56
2026.06.30	12:03:57.208			174245	1.00000000	56
2026.06.30	12:03:57.209			174240	1.00000000	56
2026.06.30	12:03:57.255			174245	6.00000000	56
2026.06.30	12:03:57.287			174240	1.00000000	56
2026.06.30	12:03:57.287	174240				2
2026.06.30	12:03:57.287		174245			4
2026.06.30	12:03:57.324			174245	20.00000000	56
2026.06.30	12:03:57.324			174245	8.00000000	56
2026.06.30	12:03:57.428			174245	1.00000000	56
2026.06.30	12:03:57.432			174240	1.00000000	88
2026.06.30	12:03:57.521			174245	2.00000000	56
2026.06.30	12:03:57.525			174240	1.00000000	88
2026.06.30	12:03:57.530			174245	1.00000000	56
2026.06.30	12:03:57.555			174245	2.00000000	56
2026.06.30	12:03:57.566			174240	1.00000000	88
2026.06.30	12:03:57.583			174245	1.00000000	56
2026.06.30	12:03:57.606			174240	1.00000000	88
2026.06.30	12:03:57.639			174245	5.00000000	56
2026.06.30	12:03:57.674			174245	1.00000000	56
2026.06.30	12:03:57.750			174240	2.00000000	88
2026.06.30	12:03:57.835			174245	6.00000000	56
2026.06.30	12:03:57.898			174245	3.00000000	56
2026.06.30	12:03:57.923			174240	1.00000000	88
2026.06.30	12:03:57.935			174245	1.00000000	56
2026.06.30	12:03:58.006			174240	10.00000000	88
2026.06.30	12:03:58.016			174245	3.00000000	56
2026.06.30	12:03:58.119			174245	9.00000000	56
2026.06.30	12:03:58.248			174245	31.00000000	56
2026.06.30	12:03:58.250			174250	105.00000000	56
2026.06.30	12:03:58.250			174250	26.00000000	56
2026.06.30	12:03:58.250			174255	60.00000000	56
2026.06.30	12:03:58.250			174250	2.00000000	56
2026.06.30	12:03:58.250			174255	5.00000000	56
2026.06.30	12:03:58.250			174250	2.00000000	56
2026.06.30	12:03:58.250			174255	4.00000000	56
2026.06.30	12:03:58.250			174250	5.00000000	56
2026.06.30	12:03:58.251			174250	15.00000000	56
2026.06.30	12:03:58.296			174250	1.00000000	56
2026.06.30	12:03:58.333			174250	61.00000000	56
2026.06.30	12:03:58.333			174255	40.00000000	56
2026.06.30	12:03:58.347	174245				2
2026.06.30	12:03:58.347		174250			4
2026.06.30	12:03:58.367			174245	1.00000000	88
2026.06.30	12:03:58.389			174255	6.00000000	56
2026.06.30	12:03:58.412			174250	2.00000000	56
2026.06.30	12:03:58.434			174255	50.00000000	56
2026.06.30	12:03:58.443			174250	9.00000000	56
2026.06.30	12:03:58.445			174250	2.00000000	56
2026.06.30	12:03:58.461			174250	1.00000000	56
2026.06.30	12:03:58.482			174250	1.00000000	56
2026.06.30	12:03:58.613			174245	10.00000000	88
2026.06.30	12:03:58.636			174245	2.00000000	88
2026.06.30	12:03:58.655			174250	1.00000000	56
2026.06.30	12:03:58.729			174250	1.00000000	56
2026.06.30	12:03:58.732			174245	2.00000000	88
2026.06.30	12:03:58.750			174250	1.00000000	56
2026.06.30	12:03:58.772			174250	10.00000000	56
2026.06.30	12:03:58.781			174250	2.00000000	56
2026.06.30	12:03:58.782			174250	1.00000000	56
2026.06.30	12:03:58.789			174250	4.00000000	56
2026.06.30	12:03:58.790			174255	20.00000000	56
2026.06.30	12:03:58.791			174255	23.00000000	56
2026.06.30	12:03:58.814			174250	1.00000000	56
2026.06.30	12:03:58.829			174255	13.00000000	56
2026.06.30	12:03:58.829			174255	8.00000000	56
2026.06.30	12:03:58.869			174260	3.00000000	56
2026.06.30	12:03:58.870			174255	6.00000000	56
2026.06.30	12:03:58.870			174260	1.00000000	56
2026.06.30	12:03:58.870			174255	2.00000000	56
2026.06.30	12:03:58.870			174260	4.00000000	56
2026.06.30	12:03:58.870			174255	2.00000000	56
2026.06.30	12:03:58.870			174260	37.00000000	56
2026.06.30	12:03:58.870			174255	9.00000000	56
2026.06.30	12:03:58.870			174260	8.00000000	56
2026.06.30	12:03:58.871			174255	1.00000000	56
2026.06.30	12:03:58.872			174250	1.00000000	56
2026.06.30	12:03:58.875			174255	6.00000000	56
2026.06.30	12:03:58.888			174255	1.00000000	56
2026.06.30	12:03:58.909			174255	1.00000000	56
2026.06.30	12:03:58.926			174255	2.00000000	56
2026.06.30	12:03:58.940			174255	8.00000000	56
2026.06.30	12:03:58.943			174250	10.00000000	56
2026.06.30	12:03:58.944			174250	20.00000000	56
2026.06.30	12:03:58.949			174250	10.00000000	56
2026.06.30	12:03:58.949			174255	1.00000000	56
2026.06.30	12:03:58.952			174250	7.00000000	56
2026.06.30	12:03:58.954			174250	7.00000000	56
2026.06.30	12:03:58.958			174250	1.00000000	56
2026.06.30	12:03:58.966			174250	1.00000000	56
2026.06.30	12:03:58.985			174250	1.00000000	56
2026.06.30	12:03:58.996			174250	15.00000000	56
2026.06.30	12:03:59.040			174255	1.00000000	56
2026.06.30	12:03:59.041	174250				2
2026.06.30	12:03:59.041		174255			4
2026.06.30	12:03:59.104			174255	2.00000000	56
2026.06.30	12:03:59.127			174255	10.00000000	56
2026.06.30	12:03:59.127			174255	31.00000000	56
2026.06.30	12:03:59.139			174255	14.00000000	56
2026.06.30	12:03:59.139			174255	14.00000000	56
2026.06.30	12:03:59.166			174260	22.00000000	56
2026.06.30	12:03:59.186			174255	1.00000000	56
2026.06.30	12:03:59.259			174260	1.00000000	56
2026.06.30	12:03:59.261			174255	2.00000000	56
2026.06.30	12:03:59.268			174260	20.00000000	56
2026.06.30	12:03:59.322			174255	1.00000000	56
2026.06.30	12:03:59.347			174260	2.00000000	56
2026.06.30	12:03:59.352			174255	1.00000000	56
2026.06.30	12:03:59.357			174260	1.00000000	56
2026.06.30	12:03:59.357	174255				2
2026.06.30	12:03:59.357		174260			4
2026.06.30	12:03:59.401			174255	30.00000000	88
2026.06.30	12:03:59.401			174260	1.00000000	56
2026.06.30	12:03:59.406			174260	6.00000000	56
2026.06.30	12:03:59.432			174260	1.00000000	56
2026.06.30	12:03:59.463			174255	1.00000000	88
2026.06.30	12:03:59.466			174260	10.00000000	56
2026.06.30	12:03:59.499			174260	2.00000000	56
2026.06.30	12:03:59.539			174260	3.00000000	56
2026.06.30	12:03:59.566			174260	2.00000000	56
2026.06.30	12:03:59.622			174255	1.00000000	88
2026.06.30	12:03:59.628			174255	1.00000000	88
2026.06.30	12:03:59.637			174255	1.00000000	88
2026.06.30	12:03:59.652			174260	2.00000000	56
2026.06.30	12:03:59.657			174255	1.00000000	88
2026.06.30	12:03:59.673			174255	1.00000000	88
2026.06.30	12:03:59.699			174260	1.00000000	56
2026.06.30	12:03:59.712			174260	3.00000000	56
2026.06.30	12:03:59.738			174260	1.00000000	56
2026.06.30	12:03:59.748			174255	1.00000000	88
2026.06.30	12:03:59.769			174260	1.00000000	56
2026.06.30	12:03:59.773			174260	1.00000000	56
2026.06.30	12:03:59.878			174255	3.00000000	88
2026.06.30	12:03:59.881			174260	1.00000000	56
2026.06.30	12:03:59.904			174260	1.00000000	56
2026.06.30	12:03:59.924			174255	2.00000000	88
2026.06.30	12:03:59.931			174255	2.00000000	88
2026.06.30	12:03:59.974			174255	32.00000000	88
2026.06.30	12:03:59.974			174255	18.00000000	88
2026.06.30	12:03:59.982			174255	21.00000000	88
2026.06.30	12:03:59.982			174255	3.00000000	88
2026.06.30	12:04:00.004			174255	1.00000000	88
2026.06.30	12:04:00.009			174255	1.00000000	88
2026.06.30	12:04:00.027			174250	16.00000000	88
2026.06.30	12:04:00.034			174250	10.00000000	88
2026.06.30	12:04:00.043			174250	40.00000000	88
2026.06.30	12:04:00.043			174255	10.00000000	88
2026.06.30	12:04:00.044			174250	8.00000000	88
2026.06.30	12:04:00.048			174245	4.00000000	88
2026.06.30	12:04:00.051			174245	2.00000000	88
2026.06.30	12:04:00.055			174250	1.00000000	88
2026.06.30	12:04:00.057			174250	2.00000000	88
2026.06.30	12:04:00.059			174245	3.00000000	88
2026.06.30	12:04:00.059			174250	6.00000000	88
2026.06.30	12:04:00.062			174245	1.00000000	88
2026.06.30	12:04:00.066			174245	2.00000000	88
2026.06.30	12:04:00.072			174245	1.00000000	88
2026.06.30	12:04:00.075			174245	1.00000000	88
2026.06.30	12:04:00.075			174245	1.00000000	88
2026.06.30	12:04:00.077			174245	1.00000000	88
2026.06.30	12:04:00.083			174245	1.00000000	88
2026.06.30	12:04:00.083			174245	1.00000000	88
2026.06.30	12:04:00.085			174245	4.00000000	88
2026.06.30	12:04:00.088			174245	1.00000000	88
2026.06.30	12:04:00.088			174250	1.00000000	88
2026.06.30	12:04:00.091			174245	1.00000000	88
2026.06.30	12:04:00.093			174250	6.00000000	88
2026.06.30	12:04:00.093	174245				2
2026.06.30	12:04:00.096		174250			4
2026.06.30	12:04:00.097			174245	2.00000000	88
2026.06.30	12:04:00.100			174245	1.00000000	88
2026.06.30	12:04:00.103			174245	2.00000000	88
2026.06.30	12:04:00.106			174245	1.00000000	88
2026.06.30	12:04:00.107			174245	3.00000000	88
2026.06.30	12:04:00.112			174250	1.00000000	56
2026.06.30	12:04:00.113			174245	5.00000000	88
2026.06.30	12:04:00.116			174245	2.00000000	88
2026.06.30	12:04:00.118			174250	2.00000000	56
2026.06.30	12:04:00.120			174245	1.00000000	88
2026.06.30	12:04:00.121			174250	1.00000000	56
2026.06.30	12:04:00.125			174245	1.00000000	88
2026.06.30	12:04:00.127			174245	4.00000000	88
2026.06.30	12:04:00.136			174245	2.00000000	88
2026.06.30	12:04:00.144			174250	3.00000000	56
2026.06.30	12:04:00.144			174245	1.00000000	88
2026.06.30	12:04:00.146			174245	4.00000000	88
2026.06.30	12:04:00.148			174250	5.00000000	56
2026.06.30	12:04:00.166			174245	1.00000000	88
2026.06.30	12:04:00.175			174245	1.00000000	88
2026.06.30	12:04:00.175			174245	6.00000000	88
2026.06.30	12:04:00.184			174245	2.00000000	88
2026.06.30	12:04:00.188			174245	1.00000000	88
2026.06.30	12:04:00.206			174245	4.00000000	88
2026.06.30	12:04:00.212			174245	1.00000000	88
2026.06.30	12:04:00.227			174250	1.00000000	56
2026.06.30	12:04:00.231			174250	1.00000000	56
2026.06.30	12:04:00.233			174250	1.00000000	56
2026.06.30	12:04:00.249			174245	10.00000000	88
2026.06.30	12:04:00.282			174245	1.00000000	88
2026.06.30	12:04:00.291			174250	2.00000000	56
2026.06.30	12:04:00.305			174250	1.00000000	56
2026.06.30	12:04:00.306			174250	40.00000000	56
2026.06.30	12:04:00.306			174250	2.00000000	56
2026.06.30	12:04:00.316			174250	1.00000000	56
2026.06.30	12:04:00.325			174245	2.00000000	88
2026.06.30	12:04:00.377			174245	1.00000000	88
2026.06.30	12:04:00.426			174250	1.00000000	56
2026.06.30	12:04:00.430			174250	10.00000000	56
2026.06.30	12:04:00.431			174245	1.00000000	88
2026.06.30	12:04:00.455			174250	1.00000000	56
2026.06.30	12:04:00.456			174245	1.00000000	88
2026.06.30	12:04:00.491			174250	1.00000000	56
2026.06.30	12:04:00.496			174250	1.00000000	56
2026.06.30	12:04:00.522			174250	1.00000000	56
2026.06.30	12:04:00.535			174250	50.00000000	56
2026.06.30	12:04:00.541			174250	1.00000000	56
2026.06.30	12:04:00.558			174245	1.00000000	88
2026.06.30	12:04:00.596			174250	1.00000000	56
2026.06.30	12:04:00.635			174250	1.00000000	56
2026.06.30	12:04:00.692			174245	8.00000000	88
2026.06.30	12:04:00.702			174250	1.00000000	56
2026.06.30	12:04:00.709			174245	5.00000000	88
2026.06.30	12:04:00.749			174245	1.00000000	88
2026.06.30	12:04:00.766			174245	1.00000000	88
2026.06.30	12:04:00.788			174245	1.00000000	88
2026.06.30	12:04:00.799			174245	1.00000000	88
2026.06.30	12:04:00.863			174245	12.00000000	88
2026.06.30	12:04:00.863			174245	43.00000000	88
2026.06.30	12:04:00.865			174240	3.00000000	88
2026.06.30	12:04:00.865			174240	39.00000000	88
2026.06.30	12:04:00.884			174245	1.00000000	88
2026.06.30	12:04:00.991			174240	3.00000000	88
2026.06.30	12:04:01.018			174235	9.00000000	88
2026.06.30	12:04:01.116			174240	10.00000000	88
2026.06.30	12:04:01.130			174235	1.00000000	88
2026.06.30	12:04:01.144			174240	2.00000000	88
2026.06.30	12:04:01.147	174235				2
2026.06.30	12:04:01.147		174240			4
2026.06.30	12:04:01.149			174240	9.00000000	88
2026.06.30	12:04:01.149			174240	85.00000000	56
2026.06.30	12:04:01.177			174245	1.00000000	56
2026.06.30	12:04:01.196			174245	5.00000000	56
2026.06.30	12:04:01.252			174245	31.00000000	56
2026.06.30	12:04:01.253			174250	29.00000000	56
2026.06.30	12:04:01.255			174255	7.00000000	56
2026.06.30	12:04:01.255			174255	1.00000000	56
2026.06.30	12:04:01.255			174260	5.00000000	56
2026.06.30	12:04:01.256			174255	12.00000000	56
2026.06.30	12:04:01.339			174255	2.00000000	56
2026.06.30	12:04:01.371			174260	5.00000000	56
2026.06.30	12:04:01.397			174255	1.00000000	56
2026.06.30	12:04:01.458			174255	10.00000000	56
2026.06.30	12:04:01.458			174260	1.00000000	56
2026.06.30	12:04:01.464			174255	50.00000000	56
2026.06.30	12:04:01.469			174260	1.00000000	56
2026.06.30	12:04:01.471			174255	13.00000000	56
2026.06.30	12:04:01.482			174255	30.00000000	56
2026.06.30	12:04:01.485			174255	10.00000000	56
2026.06.30	12:04:01.487	174255				2
2026.06.30	12:04:01.487		174260			4
2026.06.30	12:04:01.517			174255	1.00000000	88
2026.06.30	12:04:01.620			174255	1.00000000	88
2026.06.30	12:04:01.673			174255	8.00000000	88
2026.06.30	12:04:01.677			174255	1.00000000	88
2026.06.30	12:04:01.683			174255	1.00000000	88
2026.06.30	12:04:01.735			174255	2.00000000	88
2026.06.30	12:04:01.738			174260	1.00000000	56
2026.06.30	12:04:01.740			174260	1.00000000	56
2026.06.30	12:04:01.743			174255	1.00000000	88
2026.06.30	12:04:01.832			174255	1.00000000	88
2026.06.30	12:04:01.841			174260	1.00000000	56
2026.06.30	12:04:01.848			174260	25.00000000	56
2026.06.30	12:04:01.856			174255	63.00000000	88
2026.06.30	12:04:01.858			174255	18.00000000	88
2026.06.30	12:04:01.858			174260	7.00000000	56
2026.06.30	12:04:01.858			174255	2.00000000	88
2026.06.30	12:04:01.868			174255	1.00000000	88
2026.06.30	12:04:01.922			174250	1.00000000	88
2026.06.30	12:04:01.924			174255	6.00000000	88
2026.06.30	12:04:01.933			174255	3.00000000	88
2026.06.30	12:04:01.950			174255	1.00000000	88
2026.06.30	12:04:02.033			174255	1.00000000	88
2026.06.30	12:04:02.035			174255	1.00000000	88
2026.06.30	12:04:02.039			174250	1.00000000	88
2026.06.30	12:04:02.082			174255	2.00000000	88
2026.06.30	12:04:02.085			174255	2.00000000	88
2026.06.30	12:04:02.086			174250	2.00000000	88
2026.06.30	12:04:02.178			174255	5.00000000	88
2026.06.30	12:04:02.194			174255	43.00000000	88
2026.06.30	12:04:02.195	174250				2
2026.06.30	12:04:02.195		174255			4
2026.06.30	12:04:02.325			174255	20.00000000	56
2026.06.30	12:04:02.325			174255	1.00000000	56
2026.06.30	12:04:02.364			174250	45.00000000	88
2026.06.30	12:04:02.364			174250	40.00000000	88
2026.06.30	12:04:02.364			174245	102.00000000	88
2026.06.30	12:04:02.364			174245	63.00000000	88
2026.06.30	12:04:02.364			174250	3.00000000	88
2026.06.30	12:04:02.367			174245	19.00000000	88
2026.06.30	12:04:02.367			174245	24.00000000	88
2026.06.30	12:04:02.378			174250	2.00000000	88
2026.06.30	12:04:02.395			174250	10.00000000	88
2026.06.30	12:04:02.415			174250	1.00000000	88
2026.06.30	12:04:02.514			174250	3.00000000	88
2026.06.30	12:04:02.514	174245				2
2026.06.30	12:04:02.514		174250			4
2026.06.30	12:04:02.581			174245	25.00000000	88
2026.06.30	12:04:02.650			174250	1.00000000	56
2026.06.30	12:04:02.708			174250	1.00000000	56
2026.06.30	12:04:02.728			174250	1.00000000	56
2026.06.30	12:04:02.773			174245	34.00000000	88
2026.06.30	12:04:02.776			174245	15.00000000	88
2026.06.30	12:04:02.810			174245	3.00000000	88
2026.06.30	12:04:02.815			174245	3.00000000	88
2026.06.30	12:04:02.863			174245	1.00000000	88
2026.06.30	12:04:02.878			174240	9.00000000	88
2026.06.30	12:04:02.878	174240				2
2026.06.30	12:04:02.878		174245			4
2026.06.30	12:04:02.903			174245	1.00000000	56
2026.06.30	12:04:02.943			174240	1.00000000	88
2026.06.30	12:04:02.944			174245	5.00000000	56
2026.06.30	12:04:02.958			174240	1.00000000	88
2026.06.30	12:04:02.963			174240	1.00000000	88
2026.06.30	12:04:02.964			174245	1.00000000	56
2026.06.30	12:04:02.965			174240	2.00000000	88
2026.06.30	12:04:02.977			174240	1.00000000	88
